TAG	name	alias
LOC_EMD	노은면 연하리	노은면 연하리
LOC_EMD	노화읍 고막리	노화읍 고막리
LOC_EMD	노화읍 구석리	노화읍 구석리
LOC_EMD	노화읍 도청리	노화읍 도청리
LOC_EMD	노화읍 동천리	노화읍 동천리
LOC_EMD	노화읍 등산리	노화읍 등산리
LOC_EMD	노화읍 방서리	노화읍 방서리
LOC_EMD	노화읍 신양리	노화읍 신양리
LOC_EMD	노화읍 이포리	노화읍 이포리
LOC_EMD	노화읍 충도리	노화읍 충도리
LOC_EMD	녹전면 갈현리	녹전면 갈현리
LOC_EMD	녹전면 구송리	녹전면 구송리
LOC_EMD	녹전면 녹래리	녹전면 녹래리
LOC_EMD	녹전면 매정리	녹전면 매정리
LOC_EMD	녹전면 사신리	녹전면 사신리
LOC_EMD	녹전면 사천리	녹전면 사천리
LOC_EMD	녹전면 서삼리	녹전면 서삼리
LOC_EMD	녹전면 신평리	녹전면 신평리
LOC_EMD	녹전면 원천리	녹전면 원천리
LOC_EMD	녹전면 죽송리	녹전면 죽송리
LOC_EMD	논공읍 금포리	논공읍 금포리
LOC_EMD	논공읍 노이리	논공읍 노이리
LOC_EMD	논공읍 본리리	논공읍 본리리
LOC_EMD	논공읍 삼리리	논공읍 삼리리
LOC_EMD	논공읍 위천리	논공읍 위천리
LOC_EMD	농소면 노곡리	농소면 노곡리
LOC_EMD	농소면 봉곡리	농소면 봉곡리
LOC_EMD	농소면 신촌리	농소면 신촌리
LOC_EMD	농소면 연명리	농소면 연명리
LOC_EMD	농소면 용암리	농소면 용암리
LOC_EMD	농소면 월곡리	농소면 월곡리
LOC_EMD	농소면 입석리	농소면 입석리
LOC_EMD	농암면 갈동리	농암면 갈동리
LOC_EMD	농암면 궁기리	농암면 궁기리
LOC_EMD	농암면 내서리	농암면 내서리
LOC_EMD	농암면 농암리	농암면 농암리
LOC_EMD	농암면 사현리	농암면 사현리
LOC_EMD	농암면 선곡리	농암면 선곡리
LOC_EMD	농암면 연천리	농암면 연천리
LOC_EMD	농암면 율수리	농암면 율수리
LOC_EMD	농암면 종곡리	농암면 종곡리
LOC_EMD	농암면 지동리	농암면 지동리
LOC_EMD	농암면 화산리	농암면 화산리
LOC_EMD	능서면 광대리	능서면 광대리
LOC_EMD	능서면 구양리	능서면 구양리
LOC_EMD	능서면 내양리	능서면 내양리
LOC_EMD	능서면 마래리	능서면 마래리
LOC_EMD	능서면 매류리	능서면 매류리
LOC_EMD	능서면 매화리	능서면 매화리
LOC_EMD	능서면 백석리	능서면 백석리
LOC_EMD	능서면 번도리	능서면 번도리
LOC_EMD	능서면 신지리	능서면 신지리
LOC_EMD	능서면 양거리	능서면 양거리
LOC_EMD	능서면 오계리	능서면 오계리
LOC_EMD	능서면 왕대리	능서면 왕대리
LOC_EMD	능서면 용은리	능서면 용은리
LOC_EMD	능주면 관영리	능주면 관영리
LOC_EMD	능주면 광사리	능주면 광사리
LOC_EMD	능주면 남정리	능주면 남정리
LOC_EMD	능주면 만수리	능주면 만수리
LOC_EMD	능주면 만인리	능주면 만인리
LOC_EMD	능주면 백암리	능주면 백암리
LOC_EMD	능주면 석고리	능주면 석고리
LOC_EMD	능주면 원지리	능주면 원지리
LOC_EMD	능주면 잠정리	능주면 잠정리
LOC_EMD	능주면 정남리	능주면 정남리
LOC_EMD	능주면 천덕리	능주면 천덕리
LOC_EMD	다도면 궁원리	다도면 궁원리
LOC_EMD	다도면 덕동리	다도면 덕동리
LOC_EMD	다도면 덕림리	다도면 덕림리
LOC_EMD	다도면 도동리	다도면 도동리
LOC_EMD	다도면 마산리	다도면 마산리
LOC_EMD	다도면 방산리	다도면 방산리
LOC_EMD	다도면 송학리	다도면 송학리
LOC_EMD	다도면 신동리	다도면 신동리
LOC_EMD	다도면 암정리	다도면 암정리
LOC_EMD	다도면 판촌리	다도면 판촌리
LOC_EMD	다도면 풍산리	다도면 풍산리
LOC_EMD	다사읍 달천리	다사읍 달천리
LOC_EMD	다사읍 매곡리	다사읍 매곡리
LOC_EMD	다사읍 문산리	다사읍 문산리
LOC_EMD	다사읍 문양리	다사읍 문양리
LOC_EMD	다사읍 박곡리	다사읍 박곡리
LOC_EMD	다사읍 방천리	다사읍 방천리
LOC_EMD	다사읍 부곡리	다사읍 부곡리
LOC_EMD	다사읍 서재리	다사읍 서재리
LOC_EMD	다사읍 세천리	다사읍 세천리
LOC_EMD	다사읍 이천리	다사읍 이천리
LOC_EMD	다사읍 죽곡리	다사읍 죽곡리
LOC_EMD	다산면 곽촌리	다산면 곽촌리
LOC_EMD	다산면 나정리	다산면 나정리
LOC_EMD	다산면 노곡리	다산면 노곡리
LOC_EMD	다산면 벌지리	다산면 벌지리
LOC_EMD	다산면 상곡리	다산면 상곡리
LOC_EMD	다산면 송곡리	다산면 송곡리
LOC_EMD	다산면 월성리	다산면 월성리
LOC_EMD	다산면 좌학리	다산면 좌학리
LOC_EMD	다산면 평리리	다산면 평리리
LOC_EMD	다산면 호촌리	다산면 호촌리
LOC_EMD	다시면 가운리	다시면 가운리
LOC_EMD	다시면 가흥리	다시면 가흥리
LOC_EMD	다시면 동곡리	다시면 동곡리
LOC_EMD	다시면 동당리	다시면 동당리
LOC_EMD	다시면 문동리	다시면 문동리
LOC_EMD	다시면 복암리	다시면 복암리
LOC_EMD	다시면 송촌리	다시면 송촌리
LOC_EMD	다시면 신광리	다시면 신광리
LOC_EMD	다시면 신석리	다시면 신석리
LOC_EMD	다시면 영동리	다시면 영동리
LOC_EMD	다시면 운봉리	다시면 운봉리
LOC_EMD	다시면 월태리	다시면 월태리
LOC_EMD	다시면 죽산리	다시면 죽산리
LOC_EMD	다시면 청정리	다시면 청정리
LOC_EMD	다시면 회진리	다시면 회진리
LOC_EMD	다압면 고사리	다압면 고사리
LOC_EMD	다압면 금천리	다압면 금천리
LOC_EMD	다압면 도사리	다압면 도사리
LOC_EMD	다압면 신원리	다압면 신원리
LOC_EMD	다압면 하천리	다압면 하천리
LOC_EMD	다인면 가원리	다인면 가원리
LOC_EMD	다인면 달제리	다인면 달제리
LOC_EMD	다인면 덕미리	다인면 덕미리
LOC_EMD	다인면 덕지리	다인면 덕지리
LOC_EMD	다인면 도암리	다인면 도암리
LOC_EMD	다인면 봉정리	다인면 봉정리
LOC_EMD	다인면 산내리	다인면 산내리
LOC_EMD	다인면 삼분리	다인면 삼분리
LOC_EMD	다인면 서릉리	다인면 서릉리
LOC_EMD	다인면 송호리	다인면 송호리
LOC_EMD	다인면 신락리	다인면 신락리
LOC_EMD	다인면 양서리	다인면 양서리
LOC_EMD	다인면 외정리	다인면 외정리
LOC_EMD	다인면 용곡리	다인면 용곡리
LOC_EMD	다인면 용무리	다인면 용무리
LOC_EMD	다인면 평림리	다인면 평림리
LOC_EMD	단밀면 낙정리	단밀면 낙정리
LOC_EMD	단밀면 생송리	단밀면 생송리
LOC_EMD	단밀면 서제리	단밀면 서제리
LOC_EMD	단밀면 속암리	단밀면 속암리
LOC_EMD	단밀면 용곡리	단밀면 용곡리
LOC_EMD	단밀면 위중리	단밀면 위중리
LOC_EMD	단밀면 주선리	단밀면 주선리
LOC_EMD	단밀면 팔등리	단밀면 팔등리
LOC_EMD	단북면 노연리	단북면 노연리
LOC_EMD	단북면 성암리	단북면 성암리
LOC_EMD	단북면 신하리	단북면 신하리
LOC_EMD	단북면 연제리	단북면 연제리
LOC_EMD	단북면 이연리	단북면 이연리
LOC_EMD	단북면 정안리	단북면 정안리
LOC_EMD	단북면 효제리	단북면 효제리
LOC_EMD	단산면 구구리	단산면 구구리
LOC_EMD	단산면 단곡리	단산면 단곡리
LOC_EMD	단산면 동원리	단산면 동원리
LOC_EMD	단산면 마락리	단산면 마락리
LOC_EMD	단산면 병산리	단산면 병산리
LOC_EMD	단산면 사천리	단산면 사천리
LOC_EMD	단산면 옥대리	단산면 옥대리
LOC_EMD	단산면 좌석리	단산면 좌석리
LOC_EMD	단성면 가산리	단성면 가산리
LOC_EMD	단성면 강누리	단성면 강누리
LOC_EMD	단성면 고평리	단성면 고평리
LOC_EMD	단성면 관정리	단성면 관정리
LOC_EMD	단성면 남사리	단성면 남사리
LOC_EMD	단성면 당산리	단성면 당산리
LOC_EMD	단성면 대잠리	단성면 대잠리
LOC_EMD	단성면 두항리	단성면 두항리
LOC_EMD	단성면 묵곡리	단성면 묵곡리
LOC_EMD	단성면 방목리	단성면 방목리
LOC_EMD	단성면 백운리	단성면 백운리
LOC_EMD	단성면 벌천리	단성면 벌천리
LOC_EMD	단성면 북상리	단성면 북상리
LOC_EMD	단성면 북하리	단성면 북하리
LOC_EMD	단성면 사월리	단성면 사월리
LOC_EMD	단성면 상방리	단성면 상방리
LOC_EMD	단성면 성내리	단성면 성내리
LOC_EMD	단성면 소남리	단성면 소남리
LOC_EMD	단성면 양당리	단성면 양당리
LOC_EMD	단성면 입석리	단성면 입석리
LOC_EMD	단성면 자양리	단성면 자양리
LOC_EMD	단성면 장회리	단성면 장회리
LOC_EMD	단성면 중방리	단성면 중방리
LOC_EMD	단성면 창촌리	단성면 창촌리
LOC_EMD	단성면 청계리	단성면 청계리
LOC_EMD	단성면 하방리	단성면 하방리
LOC_EMD	단성면 회산리	단성면 회산리
LOC_EMD	단양읍 고수리	단양읍 고수리
LOC_EMD	단양읍 금곡리	단양읍 금곡리
LOC_EMD	단양읍 기촌리	단양읍 기촌리
LOC_EMD	단양읍 노동리	단양읍 노동리
LOC_EMD	단양읍 덕상리	단양읍 덕상리
LOC_EMD	단양읍 도담리	단양읍 도담리
LOC_EMD	단양읍 도전리	단양읍 도전리
LOC_EMD	단양읍 마조리	단양읍 마조리
LOC_EMD	단양읍 별곡리	단양읍 별곡리
LOC_EMD	단양읍 상진리	단양읍 상진리
LOC_EMD	단양읍 수촌리	단양읍 수촌리
LOC_EMD	단양읍 심곡리	단양읍 심곡리
LOC_EMD	단양읍 장현리	단양읍 장현리
LOC_EMD	단양읍 증도리	단양읍 증도리
LOC_EMD	단양읍 천동리	단양읍 천동리
LOC_EMD	단양읍 현천리	단양읍 현천리
LOC_EMD	단양읍 후곡리	단양읍 후곡리
LOC_EMD	단월면 덕수리	단월면 덕수리
LOC_EMD	단월면 명성리	단월면 명성리
LOC_EMD	단월면 보룡리	단월면 보룡리
LOC_EMD	단월면 봉상리	단월면 봉상리
LOC_EMD	단월면 부안리	단월면 부안리
LOC_EMD	단월면 산음리	단월면 산음리
LOC_EMD	단월면 삼가리	단월면 삼가리
LOC_EMD	단월면 석산리	단월면 석산리
LOC_EMD	단월면 향소리	단월면 향소리
LOC_EMD	단장면 감물리	단장면 감물리
LOC_EMD	단장면 고례리	단장면 고례리
LOC_EMD	단장면 구천리	단장면 구천리
LOC_EMD	단장면 국전리	단장면 국전리
LOC_EMD	단장면 단장리	단장면 단장리
LOC_EMD	단장면 무릉리	단장면 무릉리
LOC_EMD	단장면 미촌리	단장면 미촌리
LOC_EMD	단장면 범도리	단장면 범도리
LOC_EMD	단장면 법흥리	단장면 법흥리
LOC_EMD	단장면 사연리	단장면 사연리
LOC_EMD	단장면 안법리	단장면 안법리
LOC_EMD	단장면 태룡리	단장면 태룡리
LOC_EMD	단촌면 관덕리	단촌면 관덕리
LOC_EMD	단촌면 구계리	단촌면 구계리
LOC_EMD	단촌면 방하리	단촌면 방하리
LOC_EMD	단촌면 병방리	단촌면 병방리
LOC_EMD	단촌면 상화리	단촌면 상화리
LOC_EMD	단촌면 세촌리	단촌면 세촌리
LOC_EMD	단촌면 장림리	단촌면 장림리
LOC_EMD	단촌면 하화리	단촌면 하화리
LOC_EMD	단촌면 후평리	단촌면 후평리
LOC_EMD	달산면 대지리	달산면 대지리
LOC_EMD	달산면 덕산리	달산면 덕산리
LOC_EMD	달산면 매일리	달산면 매일리
LOC_EMD	달산면 봉산리	달산면 봉산리
LOC_EMD	달산면 옥계리	달산면 옥계리
LOC_EMD	달산면 옥산리	달산면 옥산리
LOC_EMD	달산면 용전리	달산면 용전리
LOC_EMD	달산면 용평리	달산면 용평리
LOC_EMD	달산면 인곡리	달산면 인곡리
LOC_EMD	달산면 주응리	달산면 주응리
LOC_EMD	달산면 흥기리	달산면 흥기리
LOC_EMD	담양읍 가산리	담양읍 가산리
LOC_EMD	담양읍 강쟁리	담양읍 강쟁리
LOC_EMD	담양읍 객사리	담양읍 객사리
LOC_EMD	담양읍 금월리	담양읍 금월리
LOC_EMD	담양읍 남산리	담양읍 남산리
LOC_EMD	담양읍 담주리	담양읍 담주리
LOC_EMD	담양읍 만성리	담양읍 만성리
LOC_EMD	담양읍 반룡리	담양읍 반룡리
LOC_EMD	담양읍 백동리	담양읍 백동리
LOC_EMD	담양읍 삼다리	담양읍 삼다리
LOC_EMD	담양읍 삼만리	담양읍 삼만리
LOC_EMD	담양읍 양각리	담양읍 양각리
LOC_EMD	담양읍 오계리	담양읍 오계리
LOC_EMD	담양읍 운교리	담양읍 운교리
LOC_EMD	담양읍 지침리	담양읍 지침리
LOC_EMD	담양읍 천변리	담양읍 천변리
LOC_EMD	담양읍 학동리	담양읍 학동리
LOC_EMD	담양읍 향교리	담양읍 향교리
LOC_EMD	대가면 갈천리	대가면 갈천리
LOC_EMD	대가면 금산리	대가면 금산리
LOC_EMD	대가면 대천리	대가면 대천리
LOC_EMD	대가면 도남리	대가면 도남리
LOC_EMD	대가면 송계리	대가면 송계리
LOC_EMD	대가면 신전리	대가면 신전리
LOC_EMD	대가면 암전리	대가면 암전리
LOC_EMD	대가면 양화리	대가면 양화리
LOC_EMD	대가면 연지리	대가면 연지리
LOC_EMD	대가면 옥련리	대가면 옥련리
LOC_EMD	대가면 옥성리	대가면 옥성리
LOC_EMD	대가면 옥화리	대가면 옥화리
LOC_EMD	대가면 용흥리	대가면 용흥리
LOC_EMD	대가면 유흥리	대가면 유흥리
LOC_EMD	대가면 척정리	대가면 척정리
LOC_EMD	대가면 칠봉리	대가면 칠봉리
LOC_EMD	대가면 흥산리	대가면 흥산리
LOC_EMD	대강면 강석리	대강면 강석리
LOC_EMD	대강면 괴평리	대강면 괴평리
LOC_EMD	대강면 남조리	대강면 남조리
LOC_EMD	대강면 남천리	대강면 남천리
LOC_EMD	대강면 당동리	대강면 당동리
LOC_EMD	대강면 덕촌리	대강면 덕촌리
LOC_EMD	대강면 두음리	대강면 두음리
LOC_EMD	대강면 미노리	대강면 미노리
LOC_EMD	대강면 방곡리	대강면 방곡리
LOC_EMD	대강면 방동리	대강면 방동리
LOC_EMD	대강면 방산리	대강면 방산리
LOC_EMD	대강면 사동리	대강면 사동리
LOC_EMD	대강면 사석리	대강면 사석리
LOC_EMD	대강면 생암리	대강면 생암리
LOC_EMD	대강면 성금리	대강면 성금리
LOC_EMD	대강면 송대리	대강면 송대리
LOC_EMD	대강면 수홍리	대강면 수홍리
LOC_EMD	대강면 신구리	대강면 신구리
LOC_EMD	대강면 신덕리	대강면 신덕리
LOC_EMD	대강면 옥택리	대강면 옥택리
LOC_EMD	대강면 올산리	대강면 올산리
LOC_EMD	대강면 월탄리	대강면 월탄리
LOC_EMD	대강면 입암리	대강면 입암리
LOC_EMD	대강면 장림리	대강면 장림리
LOC_EMD	대강면 장정리	대강면 장정리
LOC_EMD	대강면 직티리	대강면 직티리
LOC_EMD	대강면 평촌리	대강면 평촌리
LOC_EMD	대강면 풍산리	대강면 풍산리
LOC_EMD	대강면 황정리	대강면 황정리
LOC_EMD	대곡면 가정리	대곡면 가정리
LOC_EMD	대곡면 광석리	대곡면 광석리
LOC_EMD	대곡면 단목리	대곡면 단목리
LOC_EMD	대곡면 대곡리	대곡면 대곡리
LOC_EMD	대곡면 덕곡리	대곡면 덕곡리
LOC_EMD	대곡면 마진리	대곡면 마진리
LOC_EMD	대곡면 설매리	대곡면 설매리
LOC_EMD	대곡면 와룡리	대곡면 와룡리
LOC_EMD	대곡면 용암리	대곡면 용암리
LOC_EMD	대곡면 월아리	대곡면 월아리
LOC_EMD	대곡면 월암리	대곡면 월암리
LOC_EMD	대곡면 유곡리	대곡면 유곡리
LOC_EMD	대곶면 대능리	대곶면 대능리
LOC_EMD	대곶면 대명리	대곶면 대명리
LOC_EMD	대곶면 대벽리	대곶면 대벽리
LOC_EMD	대곶면 상마리	대곶면 상마리
LOC_EMD	대곶면 석정리	대곶면 석정리
LOC_EMD	대곶면 송마리	대곶면 송마리
LOC_EMD	대곶면 쇄암리	대곶면 쇄암리
LOC_EMD	대곶면 신안리	대곶면 신안리
LOC_EMD	대곶면 약암리	대곶면 약암리
LOC_EMD	대곶면 율생리	대곶면 율생리
LOC_EMD	대구면 계율리	대구면 계율리
LOC_EMD	대구면 구수리	대구면 구수리
LOC_EMD	대구면 사당리	대구면 사당리
LOC_EMD	대구면 수동리	대구면 수동리
LOC_EMD	대구면 용운리	대구면 용운리
LOC_EMD	대구면 저두리	대구면 저두리
LOC_EMD	대덕면 가례리	대덕면 가례리
LOC_EMD	대덕면 갈전리	대덕면 갈전리
LOC_EMD	대덕면 건지리	대덕면 건지리
LOC_EMD	대덕면 관기리	대덕면 관기리
LOC_EMD	대덕면 금산리	대덕면 금산리
LOC_EMD	대덕면 내감리	대덕면 내감리
LOC_EMD	대덕면 대농리	대덕면 대농리
LOC_EMD	대덕면 덕산리	대덕면 덕산리
LOC_EMD	대덕면 매산리	대덕면 매산리
LOC_EMD	대덕면 명당리	대덕면 명당리
LOC_EMD	대덕면 모산리	대덕면 모산리
LOC_EMD	대덕면 무능리	대덕면 무능리
LOC_EMD	대덕면 문의리	대덕면 문의리
LOC_EMD	대덕면 문학리	대덕면 문학리
LOC_EMD	대덕면 보동리	대덕면 보동리
LOC_EMD	대덕면 비차리	대덕면 비차리
LOC_EMD	대덕면 삼한리	대덕면 삼한리
LOC_EMD	대덕면 성곡리	대덕면 성곡리
LOC_EMD	대덕면 소내리	대덕면 소내리
LOC_EMD	대덕면 소현리	대덕면 소현리
LOC_EMD	대덕면 신령리	대덕면 신령리
LOC_EMD	대덕면 연화리	대덕면 연화리
LOC_EMD	대덕면 외감리	대덕면 외감리
LOC_EMD	대덕면 용대리	대덕면 용대리
LOC_EMD	대덕면 운산리	대덕면 운산리
LOC_EMD	대덕면 운암리	대덕면 운암리
LOC_EMD	대덕면 입석리	대덕면 입석리
LOC_EMD	대덕면 장산리	대덕면 장산리
LOC_EMD	대덕면 조룡리	대덕면 조룡리
LOC_EMD	대덕면 중산리	대덕면 중산리
LOC_EMD	대덕면 진현리	대덕면 진현리
LOC_EMD	대덕면 추량리	대덕면 추량리
LOC_EMD	대덕면 토현리	대덕면 토현리
LOC_EMD	대덕면 화전리	대덕면 화전리
LOC_EMD	대덕읍 가학리	대덕읍 가학리
LOC_EMD	대덕읍 도청리	대덕읍 도청리
LOC_EMD	대덕읍 분토리	대덕읍 분토리
LOC_EMD	대덕읍 신월리	대덕읍 신월리
LOC_EMD	대덕읍 연정리	대덕읍 연정리
LOC_EMD	대덕읍 연지리	대덕읍 연지리
LOC_EMD	대덕읍 옹암리	대덕읍 옹암리
LOC_EMD	대덕읍 잠두리	대덕읍 잠두리
LOC_EMD	대동면 강운리	대동면 강운리
LOC_EMD	대동면 괴정리	대동면 괴정리
LOC_EMD	대동면 금곡리	대동면 금곡리
LOC_EMD	대동면 금산리	대동면 금산리
LOC_EMD	대동면 대감리	대동면 대감리
LOC_EMD	대동면 덕산리	대동면 덕산리
LOC_EMD	대동면 백호리	대동면 백호리
LOC_EMD	대동면 상옥리	대동면 상옥리
LOC_EMD	대동면 서호리	대동면 서호리
LOC_EMD	대동면 수안리	대동면 수안리
LOC_EMD	대동면 연암리	대동면 연암리
LOC_EMD	대동면 예안리	대동면 예안리
LOC_EMD	대동면 용성리	대동면 용성리
LOC_EMD	대동면 운교리	대동면 운교리
LOC_EMD	대동면 월송리	대동면 월송리
LOC_EMD	대동면 월촌리	대동면 월촌리
LOC_EMD	대동면 조눌리	대동면 조눌리
LOC_EMD	대동면 주동리	대동면 주동리
LOC_EMD	대동면 주중리	대동면 주중리
LOC_EMD	대동면 초정리	대동면 초정리
LOC_EMD	대동면 향교리	대동면 향교리
LOC_EMD	대마면 남산리	대마면 남산리
LOC_EMD	대마면 복평리	대마면 복평리
LOC_EMD	대마면 성산리	대마면 성산리
LOC_EMD	대마면 송죽리	대마면 송죽리
LOC_EMD	대마면 원흥리	대마면 원흥리
LOC_EMD	대마면 월산리	대마면 월산리
LOC_EMD	대마면 홍교리	대마면 홍교리
LOC_EMD	대마면 화평리	대마면 화평리
LOC_EMD	대병면 대지리	대병면 대지리
LOC_EMD	대병면 상천리	대병면 상천리
LOC_EMD	대병면 역평리	대병면 역평리
LOC_EMD	대병면 유전리	대병면 유전리
LOC_EMD	대병면 장단리	대병면 장단리
LOC_EMD	대병면 하금리	대병면 하금리
LOC_EMD	대병면 회양리	대병면 회양리
LOC_EMD	대산면 가술리	대산면 가술리
LOC_EMD	대산면 갈마리	대산면 갈마리
LOC_EMD	대산면 갈전리	대산면 갈전리
LOC_EMD	대산면 광대리	대산면 광대리
LOC_EMD	대산면 구혜리	대산면 구혜리
LOC_EMD	대산면 금성리	대산면 금성리
LOC_EMD	대산면 길곡리	대산면 길곡리
LOC_EMD	대산면 대곡리	대산면 대곡리
LOC_EMD	대산면 대방리	대산면 대방리
LOC_EMD	대산면 대사리	대산면 대사리
LOC_EMD	대산면 대장리	대산면 대장리
LOC_EMD	대산면 덕천리	대산면 덕천리
LOC_EMD	대산면 매산리	대산면 매산리
LOC_EMD	대산면 모산리	대산면 모산리
LOC_EMD	대산면 부목리	대산면 부목리
LOC_EMD	대산면 북부리	대산면 북부리
LOC_EMD	대산면 산정리	대산면 산정리
LOC_EMD	대산면 상금리	대산면 상금리
LOC_EMD	대산면 서촌리	대산면 서촌리
LOC_EMD	대산면 성남리	대산면 성남리
LOC_EMD	대산면 수덕리	대산면 수덕리
LOC_EMD	대산면 신계리	대산면 신계리
LOC_EMD	대산면 연동리	대산면 연동리
LOC_EMD	대산면 옥렬리	대산면 옥렬리
LOC_EMD	대산면 옥율리	대산면 옥율리
LOC_EMD	대산면 우암리	대산면 우암리
LOC_EMD	대산면 운교리	대산면 운교리
LOC_EMD	대산면 유등리	대산면 유등리
LOC_EMD	대산면 율촌리	대산면 율촌리
LOC_EMD	대산면 일동리	대산면 일동리
LOC_EMD	대산면 장암리	대산면 장암리
LOC_EMD	대산면 제동리	대산면 제동리
LOC_EMD	대산면 중산리	대산면 중산리
LOC_EMD	대산면 지석리	대산면 지석리
LOC_EMD	대산면 춘산리	대산면 춘산리
LOC_EMD	대산면 평림리	대산면 평림리
LOC_EMD	대산면 풍촌리	대산면 풍촌리
LOC_EMD	대산면 하기리	대산면 하기리
LOC_EMD	대산면 해룡리	대산면 해룡리
LOC_EMD	대산면 회룡리	대산면 회룡리
LOC_EMD	대산읍 기은리	대산읍 기은리
LOC_EMD	대산읍 대로리	대산읍 대로리
LOC_EMD	대산읍 대산리	대산읍 대산리
LOC_EMD	대산읍 대죽리	대산읍 대죽리
LOC_EMD	대산읍 독곶리	대산읍 독곶리
LOC_EMD	대산읍 영탑리	대산읍 영탑리
LOC_EMD	대산읍 오지리	대산읍 오지리
LOC_EMD	대산읍 운산리	대산읍 운산리
LOC_EMD	대산읍 웅도리	대산읍 웅도리
LOC_EMD	대산읍 화곡리	대산읍 화곡리
LOC_EMD	대서면 금마리	대서면 금마리
LOC_EMD	대서면 남정리	대서면 남정리
LOC_EMD	대서면 상남리	대서면 상남리
LOC_EMD	대서면 송강리	대서면 송강리
LOC_EMD	대서면 송림리	대서면 송림리
LOC_EMD	대서면 안남리	대서면 안남리
LOC_EMD	대서면 화산리	대서면 화산리
LOC_EMD	대소면 내산리	대소면 내산리
LOC_EMD	대소면 대풍리	대소면 대풍리
LOC_EMD	대소면 미곡리	대소면 미곡리
LOC_EMD	대소면 부윤리	대소면 부윤리
LOC_EMD	대소면 삼정리	대소면 삼정리
LOC_EMD	대소면 삼호리	대소면 삼호리
LOC_EMD	대소면 성본리	대소면 성본리
LOC_EMD	대소면 소석리	대소면 소석리
LOC_EMD	대소면 수태리	대소면 수태리
LOC_EMD	대소면 오류리	대소면 오류리
LOC_EMD	대소면 오산리	대소면 오산리
LOC_EMD	대소면 태생리	대소면 태생리
LOC_EMD	대송면 공수리	대송면 공수리
LOC_EMD	대송면 남성리	대송면 남성리
LOC_EMD	대송면 대각리	대송면 대각리
LOC_EMD	대송면 산여리	대송면 산여리
LOC_EMD	대송면 송동리	대송면 송동리
LOC_EMD	대송면 옥명리	대송면 옥명리
LOC_EMD	대송면 장동리	대송면 장동리
LOC_EMD	대송면 제내리	대송면 제내리
LOC_EMD	대송면 홍계리	대송면 홍계리
LOC_EMD	대술면 궐곡리	대술면 궐곡리
LOC_EMD	대술면 마전리	대술면 마전리
LOC_EMD	대술면 방산리	대술면 방산리
LOC_EMD	대술면 산정리	대술면 산정리
LOC_EMD	대술면 상항리	대술면 상항리
LOC_EMD	대술면 송석리	대술면 송석리
LOC_EMD	대술면 시산리	대술면 시산리
LOC_EMD	대술면 이티리	대술면 이티리
LOC_EMD	대술면 장복리	대술면 장복리
LOC_EMD	대술면 화산리	대술면 화산리
LOC_EMD	대술면 화천리	대술면 화천리
LOC_EMD	대신면 가산리	대신면 가산리
LOC_EMD	대신면 계림리	대신면 계림리
LOC_EMD	대신면 당남리	대신면 당남리
LOC_EMD	대신면 당산리	대신면 당산리
LOC_EMD	대신면 도롱리	대신면 도롱리
LOC_EMD	대신면 무촌리	대신면 무촌리
LOC_EMD	대신면 보통리	대신면 보통리
LOC_EMD	대신면 상구리	대신면 상구리
LOC_EMD	대신면 송촌리	대신면 송촌리
LOC_EMD	대신면 양촌리	대신면 양촌리
LOC_EMD	대신면 옥촌리	대신면 옥촌리
LOC_EMD	대신면 윤촌리	대신면 윤촌리
LOC_EMD	대신면 율촌리	대신면 율촌리
LOC_EMD	대신면 장풍리	대신면 장풍리
LOC_EMD	대신면 천남리	대신면 천남리
LOC_EMD	대신면 천서리	대신면 천서리
LOC_EMD	대신면 초현리	대신면 초현리
LOC_EMD	대신면 하림리	대신면 하림리
LOC_EMD	대신면 후포리	대신면 후포리
LOC_EMD	대야면 광교리	대야면 광교리
LOC_EMD	대야면 보덕리	대야면 보덕리
LOC_EMD	대야면 복교리	대야면 복교리
LOC_EMD	대야면 산월리	대야면 산월리
LOC_EMD	대야면 접산리	대야면 접산리
LOC_EMD	대야면 죽산리	대야면 죽산리
LOC_EMD	대야면 지경리	대야면 지경리
LOC_EMD	대양면 대목리	대양면 대목리
LOC_EMD	대양면 덕정리	대양면 덕정리
LOC_EMD	대양면 무곡리	대양면 무곡리
LOC_EMD	대양면 백암리	대양면 백암리
LOC_EMD	대양면 아천리	대양면 아천리
LOC_EMD	대양면 안금리	대양면 안금리
LOC_EMD	대양면 양산리	대양면 양산리
LOC_EMD	대양면 오산리	대양면 오산리
LOC_EMD	대양면 정양리	대양면 정양리
LOC_EMD	대양면 함지리	대양면 함지리
LOC_EMD	대월면 구시리	대월면 구시리
LOC_EMD	대월면 군량리	대월면 군량리
LOC_EMD	대월면 대대리	대월면 대대리
LOC_EMD	대월면 대흥리	대월면 대흥리
LOC_EMD	대월면 도리리	대월면 도리리
LOC_EMD	대월면 부필리	대월면 부필리
LOC_EMD	대월면 사동리	대월면 사동리
LOC_EMD	대월면 송라리	대월면 송라리
LOC_EMD	대월면 장평리	대월면 장평리
LOC_EMD	대월면 초지리	대월면 초지리
LOC_EMD	대의면 다사리	대의면 다사리
LOC_EMD	대의면 마쌍리	대의면 마쌍리
LOC_EMD	대의면 신전리	대의면 신전리
LOC_EMD	대의면 심지리	대의면 심지리
LOC_EMD	대의면 중촌리	대의면 중촌리
LOC_EMD	대의면 천곡리	대의면 천곡리
