"2017-11-01","신서동","영조퀸덤","23800"
"2017-11-01","내당동","삼익뉴타운","11000"
"2017-11-01","내당동","내당시영","15700"
"2017-11-01","비산동","한신휴플러스","27700"
"2017-11-01","비산동","한신휴플러스","28000"
"2017-11-01","평리동","평리청구타운","18000"
"2017-11-01","중리동","중리롯데캐슬","43500"
"2017-11-01","이천동","이천주공2단지","21000"
"2017-11-01","이천동","보성상아맨션","43840"
"2017-11-01","이천동","강변타운","17300"
"2017-11-01","봉덕동","앞산힐스테이트","46000"
"2017-11-01","칠성동2가","삼성","16900"
"2017-11-01","칠성동2가","월성로얄하이츠","23000"
"2017-11-01","고성동3가","태평보성","15000"
"2017-11-01","침산동","강변일성트루엘","35500"
"2017-11-01","노원동1가","삼영사랑마을","14850"
"2017-11-01","산격동","산격청구맨션","20500"
"2017-11-01","복현동","복현블루밍브라운스톤명문세가","40300"
"2017-11-01","복현동","복현시영(3차)","17000"
"2017-11-01","복현동","복현시영(3차)","17000"
"2017-11-01","복현동","복현시영(3차)","13700"
"2017-11-01","복현동","복현시영(1차)","11000"
"2017-11-01","복현동","복현푸르지오","37400"
"2017-11-01","복현동","복현시영(1차)","10000"
"2017-11-01","국우동","그린빌6단지","14500"
"2017-11-01","구암동","칠곡건영","13500"
"2017-11-01","구암동","부영5차","14000"
"2017-11-01","동천동","부영그린타운(2단지)","22000"
"2017-11-01","동천동","동화골든빌","10400"
"2017-11-01","동천동","칠곡화성타운2차","8800"
"2017-11-01","관음동","칠곡서한맨션","17000"
"2017-11-01","태전동","화성파크드림와이드","29500"
"2017-11-01","태전동","칠곡관음타운","13000"
"2017-11-01","태전동","한신중앙","10100"
"2017-11-01","사수동","브라운스톤 강북","28250"
"2017-11-01","범어동","가든하이츠1","57800"
"2017-11-01","만촌동","메트로팔레스2","38800"
"2017-11-01","만촌동","메트로팔레스5","47000"
"2017-11-01","만촌동","만촌우방타운2단지","23800"
"2017-11-01","수성동1가","수성서한이다음","43200"
"2017-11-01","수성동4가","쌍용화성","27900"
"2017-11-01","황금동","다인주택사랑마을101","25600"
"2017-11-01","지산동","낙원(1190-2)","11600"
"2017-11-01","사월동","사월보성","28600"
"2017-11-01","신매동","시지청솔타운","17000"
"2017-11-01","성당동","성당동더샵","44700"
"2017-11-01","두류동","두류보성맨션","27800"
"2017-11-01","신당동","성서주공2","9600"
"2017-11-01","이곡동","한빛마을(성서주공3차)","17500"
"2017-11-01","이곡동","대구성서4주공","15000"
